Афінні координати
343,8485636
337,8365602
3476,2429778
256,0417238
2157,028206
257,3474692
311,0978994
311,679981
305,204303
1215,5962464
262,63283
977,3057092
1214,6942462
272,6278284
1207,7559112
273,0676494
306,3840396
307,4472462
447,4040594
453,1782446
516,746423
515,1560324
241,9688158
241,5881768
1565,0558642
476,0959086
334,5711686
274,4261854
273,6048916
258,6969918
300,6416388
