Афінні координати
6,0415778
6,4452856
64,8447432
6,6102712
40,4061152
8,0016546
5,9362858
5,6863228
5,4612502
22,8484394
4,8018408
17,9716324
22,1772696
5,2635074
21,665778
4,9261296
6,2885304
5,8239386
8,560316
8,435088
196,9972894
195,5417668
4,83659
5,1291742
346,5749904
6,0502386
6,5047532
5,2173696
6,0203
5,4513668
