Афінні координати
5,6257494
5,036872
54,637181
5,0330888
32,9575852
6,6446348
4,805717
5,1805264
4,8393314
18,9649836
3,9664664
15,3290898
18,8092296
4,422645
18,7380072
4,1778074
4,9184862
5,0895502
7,2640912
7,0831816
24,3593584
24,749395
4,130557
3,8641118
346,041324
4,2113762
5,012683
4,9436038
4,0058982
4,5621218
