Афінні координати
236,70515825
227,39320875
2362,7186415
168,30321875
1446,71016925
167,1904345
219,68102575
210,979617
213,00565475
832,0568145
172,55501675
655,14896725
820,98094275
181,75372975
815,4063045
182,7896655
206,2647515
216,92855175
307,711447
313,19292775
334,817356
333,60363725
184,993374
162,85935225
1162,17334125
328,62966
221,888049
190,1100065
179,89861325
