Афінні координати
14,9766
14,6529866
150,706284
12,3130576
91,815117
13,3537372
13,2539824
13,5669668
13,0612534
52,599069
11,6963998
41,5879362
51,2779882
12,2640636
51,5798394
11,2224914  - #13
13,5196084
13,5293864
19,2281288
19,5135822
37,368772
37,5260444
10,4506608 - #21
10,883184  - #22
360,5371576
15,7077142
14,931683
11,9472206
12,3070548
11,7710056
13,6543224
