JacobiCoordinate
153,3467788
127,6566704
1251,8755126
220,8879036
771,3168192
183,6199028
131,5570706
131,4649164
113,5758914
441,0513022
132,4231292
353,9463318
435,21254
127,111237
221,399518
224,5283488
290,0478164
331,0903438
228,2370336
265,721948
147,1797478
136,3453794
764,5581972
194,3509322
138,1098046
108,1228112
111,7683852
103,7544616
