JacobiCoordinate
0,9736088
0,9630726
8,770796
2,2087702
5,5338794
1,6887038
0,929116
0,876654
0,7941494
3,046169
0,9437954
2,4977932
2,9162108
0,9842436
1,343076
1,453765
1,1567026
2,473152
1,0353832
2,4656272
0,9100652
1,0109926
294,479411
1,933966
0,9025036
0,7594984
0,8267618
0,703749
