ModifiedJacobiCoordinate
1,4063122
1,3052666
11,1567596
2,4149844
7,1545146
2,3560706
1,2761024
1,241351
1,1606144
3,9411084
1,2721568
3,0595146
4,1225992
1,1982302
1,891072
1,9933392
4,0827784
35,3764138
3,4850632
34,4416242
1,557
1,2222672
297,5910264
13,661908
1,3251678
0,960589
0,9667342
1,016389
