ModifiedJacobiCoordinate
7,574087
6,2890098
59,3730522
12,1479494
37,054942
10,1910986
6,0907326
6,2050614
5,4034248
21,1662998
6,6759302
16,5783514
20,5795346
6,3968454
11,0311398
10,7621094
7,9180742
11,1131166
7,5378402
10,4265652
7,0923564
6,669609
309,3566302
10,927175
6,8164142
5,3664328
5,4959916
4,8726768
