ProjectiveCoordinate
6,3935898
5,7651504
57,9097526
10,740991
35,5983072
8,987802
5,5420568
5,6597172
5,202886
20,2636938
6,1567662
16,148336
19,8017842
6,0657668
8,8166056
8,8761816
12,3313506
45,3600666
11,3090384
43,9013346
6,0837008
5,7384704
324,9042326
21,728418
6,1449024
4,8809598
4,994166
4,447652
