JacobiChudnovskyiCoordinate
36,4603028
32,304914
322,724603
58,8735882
195,6095858
51,767085
30,8985012
31,943216
31,7048094
111,997462
33,384253
87,0434102
107,7278992
31,5353834
50,5131354
51,495677
36,4528518
44,1399104
34,710307
48,3362798
40,942016
38,2318664
592,4117032
48,5811764
33,8743496
27,7352758
27,3340958
26,06283
