AffineCoordinate
175,812383
171,5539346
1795,8784206
371,693089
1102,8087572
291,7898178
160,5504784
161,1814046
157,6741654
620,2013938
196,8303346
494,6430394
619,6306472
184,4908912
227,1345418
230,472341
124,4919414
131,5477482
124,311323
133,7088194
124,755838
124,0424508
1068,6474066
245,2399644
168,2654526
141,1881422
134,2904632
126,9080832
